"Date_reported","Country_code","Country","WHO_region","New_cases","New_deaths"
2020-06-06,"TL","Timor-Leste","SEARO",0,0
2020-06-07,"TL","Timor-Leste","SEARO",0,0
2020-06-08,"TL","Timor-Leste","SEARO",0,0
2020-06-09,"TL","Timor-Leste","SEARO",0,0
2020-06-10,"TL","Timor-Leste","SEARO",0,0
2020-06-11,"TL","Timor-Leste","SEARO",0,0
2020-06-12,"TL","Timor-Leste","SEARO",0,0
2020-06-13,"TL","Timor-Leste","SEARO",0,0
2020-06-14,"TL","Timor-Leste","SEARO",0,0
2020-06-15,"TL","Timor-Leste","SEARO",0,0
2020-06-16,"TL","Timor-Leste","SEARO",0,0
2020-06-17,"TL","Timor-Leste","SEARO",0,0
2020-06-18,"TL","Timor-Leste","SEARO",0,0
2020-06-19,"TL","Timor-Leste","SEARO",0,0
2020-06-20,"TL","Timor-Leste","SEARO",0,0
2020-06-21,"TL","Timor-Leste","SEARO",0,0
2020-06-22,"TL","Timor-Leste","SEARO",0,0
2020-06-23,"TL","Timor-Leste","SEARO",0,0
2020-03-07,"TG","Togo","AFRO",1,0
2020-03-08,"TG","Togo","AFRO",0,0
2020-03-09,"TG","Togo","AFRO",0,0
2020-03-10,"TG","Togo","AFRO",0,0
2020-03-11,"TG","Togo","AFRO",0,0
2020-03-12,"TG","Togo","AFRO",0,0
2020-03-13,"TG","Togo","AFRO",0,0
2020-03-14,"TG","Togo","AFRO",0,0
2020-03-15,"TG","Togo","AFRO",0,0
2020-03-16,"TG","Togo","AFRO",0,0
2020-03-17,"TG","Togo","AFRO",0,0
2020-03-18,"TG","Togo","AFRO",0,0
2020-03-19,"TG","Togo","AFRO",8,0
2020-03-20,"TG","Togo","AFRO",0,0
2020-03-21,"TG","Togo","AFRO",6,0
2020-03-22,"TG","Togo","AFRO",0,0
2020-03-23,"TG","Togo","AFRO",1,0
2020-03-24,"TG","Togo","AFRO",2,0
2020-03-25,"TG","Togo","AFRO",2,0
2020-03-26,"TG","Togo","AFRO",3,0
2020-03-27,"TG","Togo","AFRO",1,0
2020-03-28,"TG","Togo","AFRO",1,0
2020-03-29,"TG","Togo","AFRO",3,1
2020-03-30,"TG","Togo","AFRO",0,0
2020-03-31,"TG","Togo","AFRO",6,0
2020-04-01,"TG","Togo","AFRO",0,0
2020-04-02,"TG","Togo","AFRO",2,1
2020-04-03,"TG","Togo","AFRO",3,0
2020-04-04,"TG","Togo","AFRO",0,0
2020-04-05,"TG","Togo","AFRO",1,1
2020-04-06,"TG","Togo","AFRO",4,0
2020-04-07,"TG","Togo","AFRO",0,0
2020-04-08,"TG","Togo","AFRO",14,0
2020-04-09,"TG","Togo","AFRO",12,0
2020-04-10,"TG","Togo","AFRO",3,0
2020-04-11,"TG","Togo","AFRO",0,0
2020-04-12,"TG","Togo","AFRO",0,0
2020-04-13,"TG","Togo","AFRO",3,0
2020-04-14,"TG","Togo","AFRO",0,0
2020-04-15,"TG","Togo","AFRO",1,0
2020-04-16,"TG","Togo","AFRO",0,0
2020-04-17,"TG","Togo","AFRO",4,2
2020-04-18,"TG","Togo","AFRO",2,0
2020-04-19,"TG","Togo","AFRO",0,0
2020-04-20,"TG","Togo","AFRO",0,0
2020-04-21,"TG","Togo","AFRO",1,0
2020-04-22,"TG","Togo","AFRO",2,1
2020-04-23,"TG","Togo","AFRO",2,0
2020-04-24,"TG","Togo","AFRO",0,0
2020-04-25,"TG","Togo","AFRO",2,0
2020-04-26,"TG","Togo","AFRO",6,0
2020-04-27,"TG","Togo","AFRO",2,0
2020-04-28,"TG","Togo","AFRO",1,0
2020-04-29,"TG","Togo","AFRO",0,0
2020-04-30,"TG","Togo","AFRO",10,1
2020-05-01,"TG","Togo","AFRO",7,2
2020-05-02,"TG","Togo","AFRO",7,0
2020-05-03,"TG","Togo","AFRO",0,0
2020-05-04,"TG","Togo","AFRO",1,0
2020-05-05,"TG","Togo","AFRO",2,0
2020-05-06,"TG","Togo","AFRO",2,0
2020-05-07,"TG","Togo","AFRO",0,0
2020-05-08,"TG","Togo","AFRO",7,0
2020-05-09,"TG","Togo","AFRO",10,1
2020-05-10,"TG","Togo","AFRO",8,0
2020-05-11,"TG","Togo","AFRO",20,1
2020-05-12,"TG","Togo","AFRO",8,0
2020-05-13,"TG","Togo","AFRO",18,0
2020-05-14,"TG","Togo","AFRO",20,0
2020-05-15,"TG","Togo","AFRO",19,0
2020-05-16,"TG","Togo","AFRO",25,0
2020-05-17,"TG","Togo","AFRO",35,0
2020-05-18,"TG","Togo","AFRO",3,0
2020-05-19,"TG","Togo","AFRO",29,1
2020-05-20,"TG","Togo","AFRO",8,0
2020-05-21,"TG","Togo","AFRO",0,0
2020-05-22,"TG","Togo","AFRO",16,0
2020-05-23,"TG","Togo","AFRO",9,0
2020-05-24,"TG","Togo","AFRO",10,0
2020-05-25,"TG","Togo","AFRO",8,0
2020-05-26,"TG","Togo","AFRO",5,1
2020-05-27,"TG","Togo","AFRO",5,0
2020-05-28,"TG","Togo","AFRO",4,0
2020-05-29,"TG","Togo","AFRO",27,0
2020-05-30,"TG","Togo","AFRO",6,0
2020-05-31,"TG","Togo","AFRO",0,0
2020-06-01,"TG","Togo","AFRO",14,0
2020-06-02,"TG","Togo","AFRO",1,0
2020-06-03,"TG","Togo","AFRO",2,0
2020-06-04,"TG","Togo","AFRO",7,0
2020-06-05,"TG","Togo","AFRO",13,0
2020-06-06,"TG","Togo","AFRO",20,0
2020-06-07,"TG","Togo","AFRO",2,0
2020-06-08,"TG","Togo","AFRO",8,0
2020-06-09,"TG","Togo","AFRO",2,0
2020-06-10,"TG","Togo","AFRO",0,0
2020-06-11,"TG","Togo","AFRO",25,0
2020-06-12,"TG","Togo","AFRO",0,0
2020-06-13,"TG","Togo","AFRO",2,0
2020-06-14,"TG","Togo","AFRO",1,0
2020-06-15,"TG","Togo","AFRO",5,0
2020-06-16,"TG","Togo","AFRO",1,0
2020-06-17,"TG","Togo","AFRO",6,0
2020-06-18,"TG","Togo","AFRO",0,0
2020-06-19,"TG","Togo","AFRO",7,0
2020-06-20,"TG","Togo","AFRO",11,0
2020-06-21,"TG","Togo","AFRO",6,0
2020-06-22,"TG","Togo","AFRO",8,0
2020-06-23,"TG","Togo","AFRO",0,0
2020-03-13,"TT","Trinidad and Tobago","AMRO",1,0
2020-03-14,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-15,"TT","Trinidad and Tobago","AMRO",1,0
2020-03-16,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-17,"TT","Trinidad and Tobago","AMRO",3,0
2020-03-18,"TT","Trinidad and Tobago","AMRO",2,0
2020-03-19,"TT","Trinidad and Tobago","AMRO",2,0
2020-03-20,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-21,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-22,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-23,"TT","Trinidad and Tobago","AMRO",41,0
2020-03-24,"TT","Trinidad and Tobago","AMRO",7,0
2020-03-25,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-26,"TT","Trinidad and Tobago","AMRO",4,1
2020-03-27,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-28,"TT","Trinidad and Tobago","AMRO",5,1
2020-03-29,"TT","Trinidad and Tobago","AMRO",8,0
2020-03-30,"TT","Trinidad and Tobago","AMRO",2,1
2020-03-31,"TT","Trinidad and Tobago","AMRO",6,0
2020-04-01,"TT","Trinidad and Tobago","AMRO",3,0
2020-04-02,"TT","Trinidad and Tobago","AMRO",4,2
2020-04-03,"TT","Trinidad and Tobago","AMRO",1,0
2020-04-04,"TT","Trinidad and Tobago","AMRO",7,1
2020-04-05,"TT","Trinidad and Tobago","AMRO",3,0
2020-04-06,"TT","Trinidad and Tobago","AMRO",3,0
2020-04-07,"TT","Trinidad and Tobago","AMRO",2,2
2020-04-08,"TT","Trinidad and Tobago","AMRO",1,0
2020-04-09,"TT","Trinidad and Tobago","AMRO",1,0
2020-04-10,"TT","Trinidad and Tobago","AMRO",2,0
2020-04-11,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-12,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-13,"TT","Trinidad and Tobago","AMRO",3,0
2020-04-14,"TT","Trinidad and Tobago","AMRO",1,0
2020-04-15,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-16,"TT","Trinidad and Tobago","AMRO",1,0
2020-04-17,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-18,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-19,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-20,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-21,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-22,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-23,"TT","Trinidad and Tobago","AMRO",1,0
2020-04-24,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-25,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-26,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-27,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-28,"TT","Trinidad and Tobago","AMRO",1,0
2020-04-29,"TT","Trinidad and Tobago","AMRO",0,0
2020-04-30,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-01,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-02,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-03,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-04,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-05,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-06,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-07,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-08,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-09,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-10,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-11,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-12,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-13,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-14,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-15,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-16,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-17,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-18,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-19,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-20,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-21,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-22,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-23,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-24,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-25,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-26,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-27,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-28,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-29,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-30,"TT","Trinidad and Tobago","AMRO",0,0
2020-05-31,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-01,"TT","Trinidad and Tobago","AMRO",1,0
2020-06-02,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-03,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-04,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-05,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-06,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-07,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-08,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-09,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-10,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-11,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-12,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-13,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-14,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-15,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-16,"TT","Trinidad and Tobago","AMRO",6,0
2020-06-17,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-18,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-19,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-20,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-21,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-22,"TT","Trinidad and Tobago","AMRO",0,0
2020-06-23,"TT","Trinidad and Tobago","AMRO",0,0
2020-03-02,"TN","Tunisia","EMRO",1,0
2020-03-03,"TN","Tunisia","EMRO",0,0
2020-03-04,"TN","Tunisia","EMRO",0,0
2020-03-05,"TN","Tunisia","EMRO",0,0
2020-03-06,"TN","Tunisia","EMRO",0,0
2020-03-07,"TN","Tunisia","EMRO",0,0
2020-03-08,"TN","Tunisia","EMRO",1,0
2020-03-09,"TN","Tunisia","EMRO",0,0
2020-03-10,"TN","Tunisia","EMRO",4,0
2020-03-11,"TN","Tunisia","EMRO",0,0
2020-03-12,"TN","Tunisia","EMRO",1,0
2020-03-13,"TN","Tunisia","EMRO",0,0
2020-03-14,"TN","Tunisia","EMRO",9,0
2020-03-15,"TN","Tunisia","EMRO",2,0
2020-03-16,"TN","Tunisia","EMRO",2,0
2020-03-17,"TN","Tunisia","EMRO",4,0
2020-03-18,"TN","Tunisia","EMRO",5,0
2020-03-19,"TN","Tunisia","EMRO",10,0
2020-03-20,"TN","Tunisia","EMRO",15,1
2020-03-21,"TN","Tunisia","EMRO",6,0
2020-03-22,"TN","Tunisia","EMRO",15,2
2020-03-23,"TN","Tunisia","EMRO",14,0
2020-03-24,"TN","Tunisia","EMRO",25,0
2020-03-25,"TN","Tunisia","EMRO",59,2
2020-03-26,"TN","Tunisia","EMRO",0,0
2020-03-27,"TN","Tunisia","EMRO",54,1
2020-03-28,"TN","Tunisia","EMRO",0,0
2020-03-29,"TN","Tunisia","EMRO",51,2
2020-03-30,"TN","Tunisia","EMRO",34,0
2020-03-31,"TN","Tunisia","EMRO",50,1
2020-04-01,"TN","Tunisia","EMRO",32,1
2020-04-02,"TN","Tunisia","EMRO",61,3
2020-04-03,"TN","Tunisia","EMRO",40,5
2020-04-04,"TN","Tunisia","EMRO",0,0
2020-04-05,"TN","Tunisia","EMRO",58,1
2020-04-06,"TN","Tunisia","EMRO",21,3
2020-04-07,"TN","Tunisia","EMRO",22,0
2020-04-08,"TN","Tunisia","EMRO",27,1
2020-04-09,"TN","Tunisia","EMRO",5,1
2020-04-10,"TN","Tunisia","EMRO",15,1
2020-04-11,"TN","Tunisia","EMRO",28,0
2020-04-12,"TN","Tunisia","EMRO",14,3
2020-04-13,"TN","Tunisia","EMRO",22,3
2020-04-14,"TN","Tunisia","EMRO",19,3
2020-04-15,"TN","Tunisia","EMRO",21,0
2020-04-16,"TN","Tunisia","EMRO",33,1
2020-04-17,"TN","Tunisia","EMRO",42,2
2020-04-18,"TN","Tunisia","EMRO",42,0
2020-04-19,"TN","Tunisia","EMRO",2,0
2020-04-20,"TN","Tunisia","EMRO",13,1
2020-04-21,"TN","Tunisia","EMRO",5,0
2020-04-22,"TN","Tunisia","EMRO",17,0
2020-04-23,"TN","Tunisia","EMRO",8,0
2020-04-24,"TN","Tunisia","EMRO",9,0
2020-04-25,"TN","Tunisia","EMRO",4,0
2020-04-26,"TN","Tunisia","EMRO",17,0
2020-04-27,"TN","Tunisia","EMRO",10,0
2020-04-28,"TN","Tunisia","EMRO",18,1
2020-04-29,"TN","Tunisia","EMRO",8,1
2020-04-30,"TN","Tunisia","EMRO",5,0
2020-05-01,"TN","Tunisia","EMRO",14,1
2020-05-02,"TN","Tunisia","EMRO",4,0
2020-05-03,"TN","Tunisia","EMRO",11,1
2020-05-04,"TN","Tunisia","EMRO",4,0
2020-05-05,"TN","Tunisia","EMRO",5,1
2020-05-06,"TN","Tunisia","EMRO",4,0
2020-05-07,"TN","Tunisia","EMRO",3,0
2020-05-08,"TN","Tunisia","EMRO",1,1
2020-05-09,"TN","Tunisia","EMRO",4,1
2020-05-10,"TN","Tunisia","EMRO",2,0
2020-05-11,"TN","Tunisia","EMRO",0,0
2020-05-12,"TN","Tunisia","EMRO",0,0
2020-05-13,"TN","Tunisia","EMRO",0,0
2020-05-14,"TN","Tunisia","EMRO",0,0
2020-05-15,"TN","Tunisia","EMRO",0,0
2020-05-16,"TN","Tunisia","EMRO",3,0
2020-05-17,"TN","Tunisia","EMRO",2,0
2020-05-18,"TN","Tunisia","EMRO",0,0
2020-05-19,"TN","Tunisia","EMRO",6,1
2020-05-20,"TN","Tunisia","EMRO",1,1
2020-05-21,"TN","Tunisia","EMRO",1,0
2020-05-22,"TN","Tunisia","EMRO",1,0
2020-05-23,"TN","Tunisia","EMRO",2,0
2020-05-24,"TN","Tunisia","EMRO",0,1
2020-05-25,"TN","Tunisia","EMRO",3,0
2020-05-26,"TN","Tunisia","EMRO",0,0
2020-05-27,"TN","Tunisia","EMRO",0,0
2020-05-28,"TN","Tunisia","EMRO",0,0
2020-05-29,"TN","Tunisia","EMRO",17,0
2020-05-30,"TN","Tunisia","EMRO",3,0
2020-05-31,"TN","Tunisia","EMRO",5,0
2020-06-01,"TN","Tunisia","EMRO",1,0
2020-06-02,"TN","Tunisia","EMRO",7,0
2020-06-03,"TN","Tunisia","EMRO",2,0
2020-06-04,"TN","Tunisia","EMRO",1,1
2020-06-05,"TN","Tunisia","EMRO",0,0
2020-06-06,"TN","Tunisia","EMRO",0,0
2020-06-07,"TN","Tunisia","EMRO",0,0
2020-06-08,"TN","Tunisia","EMRO",0,0
2020-06-09,"TN","Tunisia","EMRO",0,0
2020-06-10,"TN","Tunisia","EMRO",0,0
2020-06-11,"TN","Tunisia","EMRO",0,0
2020-06-12,"TN","Tunisia","EMRO",0,0
2020-06-13,"TN","Tunisia","EMRO",6,0
2020-06-14,"TN","Tunisia","EMRO",1,0
2020-06-15,"TN","Tunisia","EMRO",2,0
2020-06-16,"TN","Tunisia","EMRO",14,0
2020-06-17,"TN","Tunisia","EMRO",15,0
2020-06-18,"TN","Tunisia","EMRO",3,1
2020-06-19,"TN","Tunisia","EMRO",4,0
2020-06-20,"TN","Tunisia","EMRO",14,0
2020-06-21,"TN","Tunisia","EMRO",10,0
2020-06-22,"TN","Tunisia","EMRO",1,0
2020-06-23,"TN","Tunisia","EMRO",2,0
2020-03-11,"TR","Turkey","EURO",1,0
2020-03-12,"TR","Turkey","EURO",0,0
2020-03-13,"TR","Turkey","EURO",4,0
2020-03-14,"TR","Turkey","EURO",0,0
2020-03-15,"TR","Turkey","EURO",0,0
2020-03-16,"TR","Turkey","EURO",42,0
2020-03-17,"TR","Turkey","EURO",0,0
2020-03-18,"TR","Turkey","EURO",144,2
2020-03-19,"TR","Turkey","EURO",0,0
2020-03-20,"TR","Turkey","EURO",479,7
2020-03-21,"TR","Turkey","EURO",277,12
2020-03-22,"TR","Turkey","EURO",0,0
2020-03-23,"TR","Turkey","EURO",289,9
2020-03-24,"TR","Turkey","EURO",293,7
2020-03-25,"TR","Turkey","EURO",343,7
2020-03-26,"TR","Turkey","EURO",561,15
2020-03-27,"TR","Turkey","EURO",1196,16
2020-03-28,"TR","Turkey","EURO",2069,17
2020-03-29,"TR","Turkey","EURO",1704,16
2020-03-30,"TR","Turkey","EURO",1869,23
2020-03-31,"TR","Turkey","EURO",1556,37
2020-04-01,"TR","Turkey","EURO",2704,46
2020-04-02,"TR","Turkey","EURO",2148,63
2020-04-03,"TR","Turkey","EURO",2456,79
2020-04-04,"TR","Turkey","EURO",2786,69
2020-04-05,"TR","Turkey","EURO",3013,76
2020-04-06,"TR","Turkey","EURO",3135,73
2020-04-07,"TR","Turkey","EURO",3148,75
2020-04-08,"TR","Turkey","EURO",3892,76
2020-04-09,"TR","Turkey","EURO",4117,87
2020-04-10,"TR","Turkey","EURO",4056,96
2020-04-11,"TR","Turkey","EURO",4747,98
2020-04-12,"TR","Turkey","EURO",5138,95
2020-04-13,"TR","Turkey","EURO",4789,97
2020-04-14,"TR","Turkey","EURO",4093,98
2020-04-15,"TR","Turkey","EURO",4062,107
2020-04-16,"TR","Turkey","EURO",4281,115
2020-04-17,"TR","Turkey","EURO",4801,125
2020-04-18,"TR","Turkey","EURO",4353,126
2020-04-19,"TR","Turkey","EURO",3783,121
2020-04-20,"TR","Turkey","EURO",3977,127
2020-04-21,"TR","Turkey","EURO",4674,123
2020-04-22,"TR","Turkey","EURO",4611,119
2020-04-23,"TR","Turkey","EURO",3083,117
2020-04-24,"TR","Turkey","EURO",3116,115
2020-04-25,"TR","Turkey","EURO",3122,109
2020-04-26,"TR","Turkey","EURO",2861,106
2020-04-27,"TR","Turkey","EURO",2357,99
2020-04-28,"TR","Turkey","EURO",2131,95
2020-04-29,"TR","Turkey","EURO",2392,92
2020-04-30,"TR","Turkey","EURO",2936,89
2020-05-01,"TR","Turkey","EURO",2615,93
2020-05-02,"TR","Turkey","EURO",2188,84
2020-05-03,"TR","Turkey","EURO",1983,78
2020-05-04,"TR","Turkey","EURO",1670,61
2020-05-05,"TR","Turkey","EURO",1614,64
2020-05-06,"TR","Turkey","EURO",1832,59
2020-05-07,"TR","Turkey","EURO",2253,64
2020-05-08,"TR","Turkey","EURO",1977,57
2020-05-09,"TR","Turkey","EURO",1848,48
2020-05-10,"TR","Turkey","EURO",1546,50
2020-05-11,"TR","Turkey","EURO",1542,47
2020-05-12,"TR","Turkey","EURO",1114,55
2020-05-13,"TR","Turkey","EURO",1704,53
2020-05-14,"TR","Turkey","EURO",1639,58
2020-05-15,"TR","Turkey","EURO",1635,55
2020-05-16,"TR","Turkey","EURO",1708,48
2020-05-17,"TR","Turkey","EURO",1610,41
2020-05-18,"TR","Turkey","EURO",1368,44
2020-05-19,"TR","Turkey","EURO",1158,31
2020-05-20,"TR","Turkey","EURO",1022,28
2020-05-21,"TR","Turkey","EURO",972,23
2020-05-22,"TR","Turkey","EURO",961,27
2020-05-23,"TR","Turkey","EURO",952,27
2020-05-24,"TR","Turkey","EURO",1186,32
2020-05-25,"TR","Turkey","EURO",1141,32
2020-05-26,"TR","Turkey","EURO",987,29
2020-05-27,"TR","Turkey","EURO",948,28
2020-05-28,"TR","Turkey","EURO",1035,34
2020-05-29,"TR","Turkey","EURO",1182,30
2020-05-30,"TR","Turkey","EURO",1141,28
2020-05-31,"TR","Turkey","EURO",983,26
2020-06-01,"TR","Turkey","EURO",839,25
2020-06-02,"TR","Turkey","EURO",827,23
2020-06-03,"TR","Turkey","EURO",786,22
2020-06-04,"TR","Turkey","EURO",867,24
2020-06-05,"TR","Turkey","EURO",988,21
2020-06-06,"TR","Turkey","EURO",930,18
2020-06-07,"TR","Turkey","EURO",878,21
2020-06-08,"TR","Turkey","EURO",914,23
2020-06-09,"TR","Turkey","EURO",989,19
2020-06-10,"TR","Turkey","EURO",993,18
2020-06-11,"TR","Turkey","EURO",922,17
2020-06-12,"TR","Turkey","EURO",987,17
2020-06-13,"TR","Turkey","EURO",1195,15
2020-06-14,"TR","Turkey","EURO",1459,14
2020-06-15,"TR","Turkey","EURO",1562,15
2020-06-16,"TR","Turkey","EURO",1592,18
2020-06-17,"TR","Turkey","EURO",1467,17
2020-06-18,"TR","Turkey","EURO",1429,19
2020-06-19,"TR","Turkey","EURO",1304,21
2020-06-20,"TR","Turkey","EURO",1214,23
2020-06-21,"TR","Turkey","EURO",1248,22
2020-06-22,"TR","Turkey","EURO",1192,23
2020-06-23,"TR","Turkey","EURO",1212,24
2020-03-24,"TC","Turks and Caicos Islands","AMRO",1,0
2020-03-25,"TC","Turks and Caicos Islands","AMRO",0,0
2020-03-26,"TC","Turks and Caicos Islands","AMRO",1,0
2020-03-27,"TC","Turks and Caicos Islands","AMRO",0,0
2020-03-28,"TC","Turks and Caicos Islands","AMRO",0,0
2020-03-29,"TC","Turks and Caicos Islands","AMRO",0,0
2020-03-30,"TC","Turks and Caicos Islands","AMRO",2,0
2020-03-31,"TC","Turks and Caicos Islands","AMRO",1,0
2020-04-01,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-02,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-03,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-04,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-05,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-06,"TC","Turks and Caicos Islands","AMRO",0,1
2020-04-07,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-08,"TC","Turks and Caicos Islands","AMRO",3,0
2020-04-09,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-10,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-11,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-12,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-13,"TC","Turks and Caicos Islands","AMRO",1,0
2020-04-14,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-15,"TC","Turks and Caicos Islands","AMRO",1,0
2020-04-16,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-17,"TC","Turks and Caicos Islands","AMRO",1,0
2020-04-18,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-19,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-20,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-21,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-22,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-23,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-24,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-25,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-26,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-27,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-28,"TC","Turks and Caicos Islands","AMRO",1,0
2020-04-29,"TC","Turks and Caicos Islands","AMRO",0,0
2020-04-30,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-01,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-02,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-03,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-04,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-05,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-06,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-07,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-08,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-09,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-10,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-11,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-12,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-13,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-14,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-15,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-16,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-17,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-18,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-19,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-20,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-21,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-22,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-23,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-24,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-25,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-26,"TC","Turks and Caicos Islands","AMRO",0,0
2020-05-27,"TC","Turks and Caicos Islands","AMRO",0,0
